Year,Team,Elo
2013,Oglethorpe,1486.570479
2013,Arkansas-Monticello,1486.479307
2013,St. Bonaventure,1511.057739
2013,East Carolina,1602.817848
2013,Albertus Magnus,1483.142949
2013,Regis (CO),1484.76373
2013,Manhattan,1423.911686
2013,Florida International,1537.80999
2013,Creighton,1705.992583
2013,Urbana,1482.429752
2013,Blue Mountain College,1477.918043
2013,DePaul,1452.004414
2013,Shenandoah,1483.774425
2013,Wyoming,1626.416314
2013,Alabama State,1376.174792
2013,Chadron State,1490.511634
2013,Sonoma State,1472.247396
2013,Illinois,1649.876836
2013,Alaska-Anchorage,1490.455246
2013,Southern Utah,1420.156279
2013,Claflin,1476.824443
2013,Webber,1426.460718
2013,San Francisco,1502.679486
2013,Miles,1480.05899
2013,Tennessee State,1529.782718
2013,Central Pennsylvania College,1444.197588
2013,Western Carolina,1445.230436
2013,Sacred Heart,1423.078109
2013,College of Idaho,1479.79777
2013,Coastal Carolina,1501.873648
2013,Brigham Young,1624.239528
2013,Rhode Island,1392.572619
2013,Milwaukee,1364.068211
2013,Chattanooga,1446.718767
2013,Tabor College,1482.662819
2013,Utah,1484.148589
2013,Charlotte,1632.89466
2013,Saint Mary's (CA),1687.575666
2013,Rutgers,1539.54061
2013,Texas-Rio Grande Valley,1454.264912
2013,Lyndon State,1483.265335
2013,Old Westbury,1482.204845
2013,Toccoa Falls,1454.301604
2013,Notre Dame (OH),1463.811523
2013,Davidson,1627.446561
2013,Robert Morris,1578.417416
2013,Johnson & Wales (NC),1458.012518
2013,Maryland,1619.549263
2013,John Carroll,1491.950605
2013,Fresno Pacific,1480.140703
2013,Arizona,1715.294123
2013,Champion Baptist,1457.288069
2013,San Diego Christian,1382.477168
2013,Appalachian State,1446.512721
2013,South Carolina Upstate,1495.753489
2013,North Carolina-Asheville,1501.940142
2013,North Dakota,1467.334434
2013,New Mexico State,1582.770673
2013,Xavier,1564.860292
2013,Howard,1362.62361
2013,Adams State,1488.391471
2013,Fontbonne,1478.915157
2013,Western Michigan,1576.942996
2013,West Virginia,1482.307858
2013,Kansas State,1688.744012
2013,Simpson (CA),1489.707734
2013,Southern-New Orleans,1480.659704
2013,Southern,1579.326129
2013,North Texas,1444.149866
2013,New Hampshire,1395.792412
2013,Tulane,1560.643672
2013,Chicago State,1386.579505
2013,Norfolk State,1525.064343
2013,Kennesaw State,1282.736206
2013,UC-Santa Cruz,1481.208648
2013,Kentucky,1611.591786
2013,Evansville,1557.513644
2013,Fordham,1350.714544
2013,Brescia,1474.173876
2013,Florida Atlantic,1464.036209
2013,Dillard,1489.260146
2013,Madonna,1480.935546
2013,Sewanee,1487.168954
2013,Missouri,1650.569311
2013,Philander Smith,1478.86378
2013,Harvard,1588.463131
2013,Winston-Salem,1477.778
2013,Lewis & Clark,1473.876884
2013,Union (KY),1445.525488
2013,Minot State,1490.883768
2013,Arkansas State,1550.406389
2013,Minnesota,1662.242029
2013,San Diego,1486.4666
2013,Southern Virginia,1461.082716
2013,Iona,1557.67131
2013,New Mexico,1744.057771
2013,Charleston Southern,1547.170515
2013,Marymount (VA),1477.765164
2013,Central Florida,1607.508696
2013,Bethune-Cookman,1432.390066
2013,Citadel,1374.6746
2013,Western Illinois,1612.397889
2013,Prairie View,1449.854028
2013,Suffolk,1478.448936
2013,Louisiana Tech,1686.570259
2013,Geneva,1484.550004
2013,Benedictine-Springfield,1482.160764
2013,Tennessee-Martin,1389.042889
2013,College of Charleston,1627.685241
2013,Fresno State,1445.808573
2013,Mayville State,1489.904941
2013,Louisiana,1441.461925
2013,Wilmington (OH),1478.582122
2013,William Jewell,1483.050073
2013,Wabash,1488.521049
2013,Pacific,1565.793991
2013,Oakland,1487.560316
2013,Florida Tech,1487.835668
2013,Virginia Commonwealth,1680.727803
2013,Colorado State,1676.008614
2013,Lamar,1287.472905
2013,Tennessee Tech,1463.301952
2013,Presbyterian,1339.77356
2013,Holy Names,1486.385028
2013,Coppin State,1353.759845
2013,Boston College,1495.835918
2013,Brown,1454.345924
2013,Northern Arizona,1436.760565
2013,Greenville (IL),1486.098171
2013,Idaho State,1326.304374
2013,South Florida,1490.081175
2013,Florida State,1547.752537
2013,Boise State,1616.313908
2013,Texas Lutheran,1475.898264
2013,George Mason,1572.261184
2013,Loyola (MD),1607.334264
2013,Alice Lloyd,1483.133889
2013,Willamette,1482.46732
2013,Hannibal-LaGrange,1472.395247
2013,Kent State,1559.791586
2013,Georgia,1481.956443
2013,Texas Tech,1454.567153
2013,Greensboro,1467.365448
2013,Young Harris,1483.222894
2013,Weber State,1669.320234
2013,Georgia Tech,1540.795745
2013,Seton Hall,1531.271128
2013,Haverford,1482.04698
2013,Oberlin,1484.487665
2013,Wilmington (DE),1478.475118
2013,Westmont,1483.462525
2013,Colorado,1625.504393
2013,Reinhardt,1471.467303
2013,New Orleans,1379.573322
2013,Northern Colorado,1433.044706
2013,Trinity Christian,1479.763736
2013,Southwest State (MN),1489.816239
2013,Alabama-Birmingham,1499.889174
2013,Saint Joseph's,1568.678453
2013,Portland,1437.402703
2013,Chaminade,1463.374277
2013,Texas A&M,1600.003505
2013,Massachusetts Institute of Technology,1487.440941
2013,Loyola (LA),1485.595262
2013,Eastern,1477.192189
2013,Lafayette,1477.263083
2013,Mississippi State,1400.03918
2013,Mercer,1582.565596
2013,Alcorn State,1393.865195
2013,Holy Cross,1455.113542
2013,Cheyney,1478.808384
2013,Hanover,1491.774796
2013,Buffalo,1439.224619
2013,Robert Morris (IL),1480.359291
2013,Bryant,1570.784677
2013,Virginia-Lynchburg,1473.65979
2013,Morehead State,1504.654621
2013,Brigham Young-Hawaii,1487.919599
2013,Texas-Tyler,1461.596412
2013,Illinois State,1550.729679
2013,South Carolina,1503.509364
2013,Panhandle State,1467.667199
2013,Green Bay,1498.290284
2013,Morgan State,1461.243402
2013,Texas Christian,1455.252154
2013,Elon,1579.073736
2013,Missouri State,1405.517683
2013,Loyola Marymount,1444.771393
2013,Jacksonville State,1576.420996
2013,Maryville (MO),1473.830046
2013,Coker,1479.817959
2013,Florida A&M,1359.711791
2013,Marywood,1474.880647
2013,Cal State East Bay,1484.047417
2013,Gonzaga,1771.617875
2013,District of Columbia,1439.789156
2013,Ohio State,1692.679257
2014,Waldorf,1464.700184
2014,Siena,1466.46593
2014,Hillsdale Baptist/Randall (Ok.),1457.731967
2014,Stephen F. Austin,1735.331977
2014,North Carolina Wesleyan,1473.455162
2014,Grambling,1310.819153
2014,Asbury,1486.67988
2014,Texas A&M-Corpus Christi,1492.051623
2014,Louisiana-Monroe,1458.400729
2014,Truett-McConnell,1476.171301
2014,Florida,1784.930194
2014,Louisiana State,1586.091906
2014,Centenary (LA),1477.560358
2014,Salve Regina,1484.546895
2014,Vermont,1567.042569
2014,Georgia Southern,1458.760303
2014,Concordia (MI),1486.780601
2014,Voorhees,1480.002798
2014,Louisiana College,1455.540926
2014,Saint Joseph's (IN),1483.333128
2014,Grace Bible,1480.005931
2014,Saint Louis,1709.797973
2014,Long Beach State,1475.409619
2014,Marygrove,1477.625757
2014,Seattle,1484.313305
2014,Indiana Tech,1482.371225
2014,Immaculata,1478.864232
2014,Valley City State,1491.514999
2014,Indiana,1565.540537
2014,Butler,1515.495269
2014,Winthrop,1563.782713
2014,Westminster (UT),1476.978556
2014,Bridgewater (VA),1485.930155
2014,Northern Michigan,1491.039726
2014,LeTourneau,1483.880027
2014,Ball State,1344.021514
2014,Indiana-Kokomo,1474.218609
2014,Viterbo University,1490.570316
2014,Navy,1397.600084
2014,Fisher College,1461.012083
2014,Columbia,1568.333094
2014,Defiance,1482.706362
2014,Rio Grande,1459.830081
2014,Emporia State,1495.453395
2014,Northwood (TX),1444.927439
2014,Auburn,1513.207704
2014,Lipscomb,1484.012598
2014,LaGrange,1480.731481
2014,Temple,1414.564005
2014,Indiana-Northwest,1477.728592
2014,Georgia State,1599.350573
2014,Marshall,1423.495664
2014,Peru State,1465.707002
2014,Southern Mississippi,1710.037845
2014,Alabama,1493.37979
2014,Tougaloo,1460.384359
2014,Newberry,1469.219769
2014,Duquesne,1461.982354
2014,Dakota State,1488.007331
2014,St. John's (NY),1574.993724
2014,Rockhurst,1470.904181
2014,Missouri-Kansas City,1429.902349
2014,Monmouth,1425.310636
2014,Huston-Tillotson,1424.004551
2014,Baptist Bible (PA),1479.179481
2014,Wagner,1518.672105
2014,Duke,1684.72701
2014,Towson,1606.050689
2014,Stony Brook,1594.117599
2014,William & Mary,1566.494455
2014,St. Edward's,1488.769086
2014,Hope International,1482.925206
2014,Syracuse,1741.119489
2014,Clemson,1602.459277
2014,Colgate,1453.228958
2014,Mount Ida College,1481.739654
2014,Bethel (TN),1468.413635
2014,Salisbury,1476.013989
2014,Northern Illinois,1466.097076
2014,Jarvis Christian,1487.562876
2014,Air Force,1458.888645
2014,Albany (NY),1517.955435
2014,Houghton,1485.709129
2014,Hawaii-Hilo,1488.66153
2014,Cal State Dominguez Hills,1481.446695
2014,Virginia Tech,1440.336599
2014,Maryland-Eastern Shore,1326.756107
2014,Florida Memorial,1481.890077
2014,UC-Santa Barbara,1608.256667
2014,James Madison,1430.026682
2014,Wayne State (NE),1487.559809
2014,Santa Clara,1458.870735
2014,Schreiner,1479.056681
2014,Northern Kentucky,1398.129051
2014,St. Catharine,1490.047018
2014,Saint Peter's,1440.255184
2014,Miami (OH),1458.381358
2014,Southern California,1471.938134
2014,Savannah State,1425.388683
2014,Bucknell,1506.501129
2014,Cal State Northridge,1493.700738
2014,Delaware,1603.35717
2014,Jacksonville,1445.84012
2014,North Carolina Central,1670.567374
2014,Arkansas,1622.661924
2014,Westminster (PA),1480.830452
2014,Fort Wayne,1601.398199
2014,Montana,1533.469437
2014,Oregon,1664.912832
2014,North Carolina-Greensboro,1468.347343
2014,Coe,1484.700521
2014,Iowa,1628.065425
2014,Murray State,1560.004458
2014,Radford,1566.491629
2014,San Francisco State,1478.535955
2014,Idaho,1472.433852
2014,Stetson,1328.924375
2014,Trinity (TX),1490.014945
2014,Abilene Christian,1426.363434
2014,Ohio,1631.031217
2014,Walla Walla,1468.739612
2014,Pacifica,1447.992356
2014,Carroll (MT),1465.415767
2014,North Carolina A&T,1381.760448
2014,Arlington Baptist,1465.366447
2014,Spring Hill,1460.942997
2014,Dayton,1645.237294
2014,Little Rock,1504.818364
2014,Miami (FL),1518.254848
2014,Colorado College,1485.3765
2014,Mid-Continent,1472.606088
2014,Tuskegee,1480.297551
2014,Middle Tennessee,1649.243987
2014,Lesley,1480.551097
2014,Virginia Union,1485.232382
2014,Central Arkansas,1383.327218
2014,Old Dominion,1497.006362
2014,Omaha,1535.064801
2014,McNeese State,1422.901232
2014,Northern Iowa,1518.510482
2014,Campbell,1464.914231
2014,Southern Illinois-Edwardsville,1390.726523
2014,Southwestern Christian,1483.366006
2014,Maine,1348.11104
2014,Penn State,1516.557378
2014,Canisius,1593.303532
2014,Edward Waters,1468.017281
2014,Wayland Baptist,1483.197887
2014,Truman State,1489.171396
2014,Wiley,1481.658163
2014,Albion,1487.366831
2014,Washington & Lee,1485.894833
2014,St. Andrews,1437.018748
2014,Hardin-Simmons,1487.620926
2014,Bowling Green State,1468.819209
2014,Georgetown,1562.561932
2014,Evergreen State,1439.169756
2014,Guilford,1486.243104
2014,Northwestern Ohio,1492.311499
2014,Virginia,1695.831784
2014,Mount St. Joseph,1483.983215
2014,American,1525.933216
2014,Central Methodist,1485.783071
2014,Nicholls State,1472.512357
2014,Michigan,1660.933434
2014,Furman,1411.680081
2014,Army,1461.944864
2014,Western Kentucky,1586.271297
2014,Iowa Wesleyan,1454.587089
2014,UC-Merced,1465.97942
2014,North Carolina-Wilmington,1412.729852
2014,Trinity (FL),1458.28602
2014,Milligan,1468.115571
2014,Michigan State,1710.91144
2014,Kentucky State,1481.771881
2014,Crowley's Ridge,1459.755769
2014,Trinity Baptist,1457.331402
2014,Emory & Henry,1485.886615
2014,Belhaven (MS),1480.77989
2014,Eastern Michigan,1586.85167
2014,Cal State Fullerton,1414.777906
2014,Northwest Nazarene,1481.608266
2014,Providence,1616.177271
2014,Limestone,1485.278087
2014,Bradley,1441.211121
2014,Belmont,1651.080989
2014,Wake Forest,1561.185375
2014,UC-Riverside,1392.944055
2014,Northwestern,1481.70316
2014,Loyola (IL),1401.685036
2014,Cleveland State,1572.588158
2014,Connecticut,1706.403213
2014,Barber-Scotia,1477.434767
2014,Memphis,1661.834519
2014,Fisk,1467.100054
2014,Gwynedd-Mercy,1475.930046
2014,Wichita State,1816.910132
2014,Central Connecticut State,1398.625476
2014,Wheelock,1485.532164
2014,Montreat,1426.544811
2014,Portland State,1500.495617
2014,Houston,1518.883413
2014,Houston Baptist,1339.623811
2014,Yale,1529.606255
2014,Mars Hill,1477.299544
2014,Drake,1529.859087
2014,Columbus State,1487.231483
2014,Illinois-Chicago,1351.539896
2014,Vanguard,1482.99567
2014,Pacific (OR),1483.269933
2014,Cairn,1478.327045
2014,St. Thomas (TX),1477.740762
2014,Longwood,1374.885504
2014,Stanford,1610.510408
2014,Bethesda,1464.719457
2014,Purdue,1531.307833
2014,Hartford,1468.035952
2014,Samford,1433.951894
2014,Southern Methodist,1653.578887
2014,Texas Southern,1487.079578
2014,East Tennessee State,1511.161979
2014,Florida Gulf Coast,1555.419714
2014,Western New Mexico,1468.517002
2014,Richmond,1591.266464
2014,La Salle,1527.42482
2014,William Carey,1471.661582
2014,St. Francis (IL),1489.861749
2014,Daniel Webster,1484.34298
2014,Dallas Christian,1483.420519
2014,Dartmouth,1475.373657
2014,North Dakota State,1661.045874
2014,Drexel,1565.181143
2014,Menlo,1481.02982
2014,Cal State Bakersfield,1450.252041
2014,Allen,1484.540676
2014,Valparaiso,1524.848616
2014,Arkansas-Pine Bluff,1437.82181
2014,Southeastern,1463.784416
2014,Selma University,1479.894635
2014,Brewton-Parker,1482.656141
2014,Arkansas-Fort Smith,1484.069982
2014,Villanova,1739.405058
2014,Hampton,1532.645529
2014,South Dakota,1452.690628
2014,Toledo,1707.67652
2014,Oregon State,1523.89195
2014,South Carolina State,1404.006611
2014,Southern Illinois,1428.360461
2014,Oral Roberts,1532.775198
2014,Southern Tech,1487.937261
2014,Marquette,1538.188533
2014,Virginia Intermont,1451.015834
2014,North Carolina,1646.898325
2014,Northeastern,1409.780286
2014,Southeastern Louisiana,1451.477289
2014,UC-Davis,1378.923863
2014,City College of New York,1482.915198
2014,Siena Heights,1488.865183
2014,La Sierra,1449.066935
2014,Minnesota-Duluth,1491.273775
2014,Mississippi,1583.070643
2014,Hiwassee,1459.266004
2014,Central Baptist,1462.127838
2014,Fort Valley State,1480.262089
2014,Long Island University,1403.396352
2014,Western State,1465.099491
2014,Auburn Montgomery,1487.157022
2014,Cornell,1270.967229
2014,Pacific Lutheran,1465.287792
2014,IUPUI,1347.718945
2014,Arizona Christian,1474.030116
2014,San Jose State,1368.224638
2014,Randolph,1480.207286
2014,Mount St. Mary's,1444.911865
2014,Wingate,1478.965669
2014,Boston University,1604.982078
2014,Michigan-Dearborn,1482.513182
2014,Jackson State,1432.777178
2014,Texas-El Paso,1610.601301
2014,Youngstown State,1526.718726
2014,Akron,1581.126507
2014,Niagara,1349.542829
2014,Open Bible College,1440.864806
2014,Ecclesia,1480.101923
2014,Pennsylvania,1378.60461
2014,Mobile,1486.604818
2014,Massachusetts,1690.983058
2014,Lees-McRae,1466.851517
2014,Austin Peay,1456.405288
2014,Eckerd,1485.658422
2014,Bluefield College (VA),1448.423173
2014,Hendrix,1477.929936
2014,Pepperdine,1524.009935
2014,Notre Dame,1529.104393
2014,Elmhurst,1493.154397
2014,San Diego State,1737.129039
2014,UC-Irvine,1570.856678
2014,Roosevelt,1457.443283
2014,Anderson (IN),1478.950704
2014,Detroit Mercy,1466.56759
2014,Southeast Missouri State,1520.626995
2014,Lyon,1482.595281
2014,Grand Canyon,1495.489445
2014,Montana Western,1485.503962
2014,Florida National University,1479.732112
2014,Washington,1543.565651
2014,Gardner-Webb,1504.060676
2014,Wright State,1515.652313
2014,Minnesota-Morris,1482.623559
2014,Howard Payne,1481.858407
2014,St. Francis (NY),1551.201147
2014,Utah Valley,1550.447131
2014,Eastern Kentucky,1618.329292
2014,Columbia International,1464.471759
2014,Thiel,1481.687093
2014,Eureka,1481.624553
2014,Wisconsin,1743.551886
2014,University of California,1600.079059
2014,North Carolina State,1598.633145
2014,Vanderbilt,1528.714593
2014,High Point,1500.213925
2014,Nevada,1493.835609
2014,Wittenberg,1484.689579
2014,Roanoke,1486.290105
2014,Cincinnati,1715.427672
2014,Utah State,1569.007693
2014,Northwestern State,1513.514743
2014,NJIT,1442.128341
2014,Sacramento State,1466.186843
2014,Hawaii,1606.912684
2014,Eastern Illinois,1427.045315
2014,Denver,1520.975959
2014,Tennessee,1608.647936
2014,South Dakota State,1523.133281
2014,Lehigh,1476.243716
2014,LeMoyne-Owen,1487.353226
2014,Binghamton,1340.508909
2014,Martin Methodist,1463.39687
2014,Texas,1649.573779
2014,Texas A&M-International,1489.23568
2014,Texas State,1381.363469
2014,Central Michigan,1427.659768
2014,Judson,1464.014876
2014,Virginia Military Institute,1551.228528
2014,Indiana State,1628.274097
2014,Mississippi Valley State,1376.275623
2014,Montana State,1466.460682
2014,Oakwood,1482.645669
2014,Cal Poly,1452.039724
2014,Kean,1485.009856
2014,Wofford,1538.034971
2014,UCLA,1687.541969
2014,Warren Wilson,1436.867323
2014,Manchester,1447.931556
2014,George Washington,1664.091801
2014,Oakland City,1444.198667
2014,Mississippi College,1479.675866
2014,Nevada-Las Vegas,1569.338048
2014,Baylor,1659.09819
2014,Alabama A&M,1468.350241
2014,Philadelphia,1477.979155
2014,Ohio Northern,1484.898243
2014,Purdue Calumet,1464.952363
2014,La Verne,1478.803797
2014,Wisconsin-Parkside,1482.136999
2014,Texas-San Antonio,1379.26615
2014,Colorado-Colorado Springs,1485.139041
2014,Graceland (IA),1482.096107
2014,Morehouse,1479.413426
2014,Saint Francis (PA),1367.783794
2014,Sam Houston State,1615.825651
2014,North Florida,1516.320845
2014,Liberty,1435.838233
2014,Ursinus,1479.7483
2014,Kansas,1689.270456
2014,Cincinnati Christian,1461.920673
2014,Southwestern Oklahoma State,1482.226301
2014,Haskell Indian Nations Institute,1488.802249
2014,Florida College,1465.863449
2014,Alabama-Huntsville,1482.063981
2014,Ave Maria,1464.26619
2014,Quinnipiac,1576.810378
2014,South Alabama,1448.022407
2014,Brevard,1444.647185
2014,Troy,1436.81418
2014,Mount Olive,1481.697983
2014,McMurry,1488.272172
2014,Oklahoma State,1629.830991
2014,Cameron,1451.061513
2014,Tulsa,1535.952782
2014,Northern New Mexico,1461.04433
2014,Texas-Arlington,1474.612941
2014,Rider,1485.910951
2014,Princeton,1595.2854
2014,Nebraska,1574.636535
2014,Tusculum,1473.294932
2014,Black Hills State,1484.65886
2014,Tennessee Temple,1469.336934
2014,Warner Southern,1481.674823
2014,Fairleigh Dickinson,1417.751358
2014,Rice,1378.692297
2014,Pittsburgh,1677.423379
2014,Louisville,1715.056447
2014,Arizona State,1615.547287
2014,Washington State,1438.76005
2014,Covenant,1483.679834
2014,Massachusetts-Lowell,1401.059155
2014,North Greenville,1442.84975
2014,Iowa State,1694.62934
2014,Oklahoma,1661.722692
2014,Cedarville,1460.743642
2014,Marist,1417.160596
2014,Hofstra,1397.176166
2014,Ferrum,1484.164403
2014,Delaware State,1392.896126
2014,Chowan,1466.637124
2014,Eastern Washington,1500.865853
2014,Rochester (MI),1450.252022
2014,Olivet Nazarene,1480.483863
2014,Master's,1487.580076
